transaction_id,store_id,sale_date,product_category,quantity,supplier,region,unit_cost,unit_price,inventory_level,labour_hours,labour_cost,revenue,product_cost,gross_profit
T000910,S16,2025-04-05,Electronics,3.0,Northstar,South,220.4,255.98,69.0,2.83,68.61,767.9399999999999,661.2,106.7399999999999
T001039,S24,2025-03-05,Electronics,1.0,Northstar,West,214.83,275.45,62.0,5.23,167.14,275.45,214.83,60.619999999999976
T002723,S24,2025-05-18,Grocery,2.0,Freshfarm,West,8.83,12.95,13.0,2.43,63.43,25.9,17.66,8.239999999999998
T001892,S20,,Beauty,1.0,Glowworks,South,15.37,34.28,120.0,6.05,176.83,34.28,15.37,18.910000000000004
T000234,S18,2025-01-07,Sports,5.0,Activepro,West,60.25,119.68,24.0,3.82,79.05,598.4000000000001,301.25,297.1500000000001
T000275,S14,2025-02-27,Electronics,4.0,Northstar,West,237.41,254.58,7.0,4.91,140.17,1018.32,949.64,68.68000000000006
T002067,S23,2025-05-01,Electronics,3.0,Northstar,South,263.87,344.86,13.0,3.89,105.37,1034.58,791.61,242.9699999999999
T001108,S29,2025-01-29,Electronics,6.0,Northstar,West,236.83,274.52,15.0,4.4,147.88,1647.12,1420.98,226.13999999999987
T000057,S12,2025-04-29,Electronics,1.0,Northstar,South,241.86,337.31,119.0,4.19,95.42,337.31,241.86,95.44999999999999
T000710,S28,2025-04-04,Beauty,2.0,Glowworks,West,16.01,41.65,45.0,3.82,112.1,83.3,32.02,51.279999999999994
T001265,S14,2025-04-06,Electronic,,Northstar,West,239.24,301.22,0.0,5.23,140.19,,,
T002277,S28,2025-04-09,Home,7.0,Budgetsource,West,41.73,76.4,10.0,,104.92,534.8000000000001,292.10999999999996,242.6900000000001
T002737,S12,2025-05-13,Electronics,2.0,Northstar,South,266.94,368.92,94.0,3.92,68.27,737.84,533.88,203.96000000000004
T002535,S09,2025-02-10,Home,4.0,Budgetsource,East,,71.45,,4.21,82.81,285.8,,
T002000,S17,2025-03-11,Home,2.0,Budgetsource,North,44.92,90.22,22.0,2.73,78.79,180.44,89.84,90.6
T002151,S27,2025-05-10,Grocery,6.0,Freshfarm,West,7.61,11.65,45.0,3.4,85.29,69.9,45.660000000000004,24.240000000000002
T000333,S10,2025-06-03,Apparel,1.0,Stylehub,South,29.19,61.69,93.0,6.52,180.59,61.69,29.19,32.5
T001680,S06,2025-01-09,Grocery,2.0,Freshfarm,East,,15.79,124.0,5.26,112.74,31.58,,
T002154,S12,2025-04-30,Grocery,3.0,Freshfarm,South,6.9,9.92,132.0,4.19,99.72,29.759999999999998,20.700000000000003,9.059999999999995
T001736,S05,2025-06-14,Electronics,3.0,Northstar,East,312.78,426.75,17.0,3.78,94.36,1280.25,938.3399999999999,341.9100000000001
T000995,S11,2025-02-11,Electronics,7.0,Northstar,South,254.24,334.22,87.0,3.58,84.04,2339.54,1779.68,559.8599999999999
T002888,S05,2025-04-15,Home,2.0,Budgetsource,East,48.59,86.04,149.0,3.7,88.62,172.08,97.18,74.9
T002509,S08,2025-05-22,Apparel,2.0,Stylehub,South,24.57,49.51,115.0,3.89,87.38,99.02,49.14,49.879999999999995
T002502,S26,2025-02-25,Grocery,7.0,Freshfarm,West,7.02,10.16,47.0,6.24,171.27,71.12,49.14,21.980000000000004
T001775,S21,2025-06-22,Grocery,4.0,Freshfarm,North,9.01,15.45,61.0,4.43,88.25,61.8,36.04,25.759999999999998
T000440,S26,2025-05-20,Electronics,3.0,Northstar,West,,384.18,24.0,3.16,93.12,1152.54,,
T000101,S17,2025-04-29,Grocery,6.0,Freshfarm,North,7.66,12.57,92.0,2.94,71.93,75.42,45.96,29.46
T001164,S18,2025-02-03,Sports,1.0,Activepro,West,49.45,96.04,37.0,3.24,95.06,96.04,49.45,46.59
T000407,S13,2025-05-04,Grocery,5.0,Freshfarm,East,8.97,13.88,51.0,4.47,131.7,69.4,44.85,24.550000000000004
T001925,S14,2025-01-01,Beauty,2.0,Glowworks,West,19.78,43.77,63.0,5.08,129.33,87.54,39.56,47.980000000000004
T000490,S07,2025-02-27,Home,1.0,Budgetsource,North,46.5,81.87,152.0,5.68,142.97,81.87,46.5,35.370000000000005
T002641,S06,2025-05-24,Home,4.0,Budgetsource,East,,80.19,148.0,4.69,122.32,320.76,,
T000542,S17,2025-03-23,Home,4.0,Budgetsource,North,49.94,95.25,83.0,5.2,112.29,381.0,199.76,181.24
T001414,S13,2025-04-19,Sports,0.0,Activepro,East,53.52,100.76,150.0,5.89,150.13,0.0,0.0,0.0
T000349,S12,2025-06-26,Apparel,5.0,Stylehub,South,21.85,49.57,20.0,5.51,111.21,247.85,109.25,138.6
T002163,S02,2025-02-18,Electronics,1.0,Northstar,South,222.42,309.13,139.0,3.41,89.35,309.13,222.42,86.71000000000001
T002186,S26,2025-06-26,Sports,1.0,Activepro,West,58.52,132.71,49.0,4.83,160.47,132.71,58.52,74.19
T002533,S22,,Sports,1.0,Activepro,South,56.45,114.71,31.0,4.05,116.66,114.71,56.45,58.25999999999999
T001186,S19,2025-01-23,Sports,1.0,Activepro,South,52.74,103.13,50.0,4.03,110.75,103.13,52.74,50.38999999999999
T001373,S25,2025-04-09,Grocery,3.0,Freshfarm,West,7.88,11.72,5.0,4.46,120.09,35.160000000000004,23.64,11.520000000000003
T001749,S24,2025-03-04,Home,2.0,Budgetsource,West,45.73,82.4,0.0,2.39,77.13,164.8,91.46,73.34000000000002
T001992,S23,2025-01-31,Home,4.0,Budgetsource,South,48.03,80.34,98.0,1.76,37.01,321.36,192.12,129.24
T001358,S17,,Electronics,3.0,Northstar,North,272.43,361.87,156.0,3.76,86.27,1085.6100000000001,817.29,268.32000000000016
T000863,S12,2025-03-28,Electronics,3.0,Northstar,South,228.04,310.16,85.0,4.54,126.82,930.48,684.12,246.36
T000522,S06,2025-03-05,Electronics,1.0,Northstar,East,289.3,418.27,48.0,3.56,85.58,418.27,289.3,128.96999999999997
T000732,S16,2025-03-08,Beauty,2.0,Glowworks,South,20.04,46.87,45.0,4.92,123.1,93.74,40.08,53.66
T002937,S20,2025-03-26,Electronics,2.0,Northstar,South,282.92,333.3,138.0,5.45,123.0,666.6,565.84,100.75999999999999
T002741,S07,2025-03-29,Apparel,7.0,Stylehub,North,25.34,58.92,113.0,4.2,106.3,412.44,177.38,235.06
T000767,S01,2025-01-15,Home,2.0,Budgetsource,East,50.89,100.7,114.0,5.2,106.35,201.4,101.78,99.62
T002138,S16,2025-03-31,Sports,2.0,Activepro,South,56.09,118.35,64.0,6.88,174.33,236.7,112.18,124.51999999999998
T000153,S24,2025-04-22,Grocery,2.0,Freshfarm,West,7.72,12.21,61.0,4.18,109.79,24.42,15.44,8.980000000000002
T002227,S07,2025-03-10,Apparel,5.0,Style Hub,North,29.32,67.18,117.0,5.56,166.16,335.90000000000003,146.6,189.30000000000004
T002267,S17,2025-05-24,Apparel,1.0,Stylehub,North,24.73,50.97,107.0,6.4,177.06,50.97,24.73,26.24
T000908,S27,2025-02-19,Beauty,4.0,Glowworks,West,18.43,42.91,17.0,5.21,136.61,171.64,73.72,97.91999999999999
T002176,S21,2025-06-22,Apparel,1.0,Stylehub,North,30.74,58.11,120.0,3.9,97.05,58.11,30.74,27.37
T001761,S17,2025-01-11,Sports,2.0,Active Pro,North,48.51,84.73,122.0,5.89,183.1,169.46,97.02,72.44000000000001
T001434,S02,2025-01-26,Apparel,1.0,Stylehub,South,27.0,58.01,87.0,5.07,138.94,58.01,27.0,31.009999999999998
T001518,S26,2025-06-05,Electronics,3.0,Northstar,West,297.33,400.87,15.0,5.8,172.04,1202.6100000000001,891.99,310.6200000000001
T002249,S21,2025-01-17,Grocery,3.0,Freshfarm,North,8.01,12.04,50.0,3.16,102.0,36.12,24.03,12.089999999999996
T002743,S01,2025-03-07,Grocery,1.0,Freshfarm,East,7.04,10.06,105.0,5.16,133.05,10.06,7.04,3.0200000000000005
T002382,S15,2025-04-21,Beauty,1.0,Glowworks,East,23.37,56.74,37.0,5.07,132.48,56.74,23.37,33.370000000000005
T002750,S10,2025-04-29,Beauty,1.0,Glowworks,South,18.04,43.88,93.0,4.42,123.18,43.88,18.04,25.840000000000003
T001859,S20,2025-03-19,Apparel,1.0,Stylehub,South,34.54,68.3,96.0,3.05,90.62,68.3,34.54,33.76
T002728,S06,2025-01-24,Sports,7.0,Active Pro,East,63.33,129.13,141.0,4.35,120.85,903.91,443.31,460.59999999999997
T000751,S01,2025-03-02,Grocery,2.0,Freshfarm,East,8.38,13.56,92.0,5.3,121.28,27.12,16.76,10.36
T000787,S28,2025-04-18,Beauty,1.0,Glowworks,West,15.94,38.25,26.0,5.66,154.82,38.25,15.94,22.310000000000002
T000345,S18,2025-05-20,Apparel,2.0,Stylehub,West,26.61,60.34,35.0,2.67,89.73,120.68,53.22,67.46000000000001
T001767,S17,2025-02-07,Home,2.0,Budgetsource,North,50.18,85.83,157.0,4.94,116.1,171.66,100.36,71.3
T000331,S15,2025-03-13,Beauty,1.0,Glowworks,East,20.09,40.56,136.0,4.64,131.34,40.56,20.09,20.470000000000002
T000530,S29,2025-01-24,Electronics,2.0,Northstar,West,223.04,282.87,39.0,4.91,124.35,565.74,446.08,119.66000000000003
T000352,S14,2025-03-27,Apparel,4.0,Stylehub,West,24.7,55.53,60.0,5.01,174.08,222.12,98.8,123.32000000000001
T001150,S16,2025-01-26,Electronics,2.0,Northstar,South,199.64,270.87,71.0,,101.24,541.74,399.28,142.46000000000004
T002196,S17,2025-06-05,Food,6.0,Freshfarm,North,8.03,12.25,36.0,4.31,94.56,73.5,48.17999999999999,25.320000000000007
T002461,S27,2025-04-26,Home,4.0,Budgetsource,West,45.65,84.63,61.0,5.37,188.81,338.52,182.6,155.92
T002889,S07,2025-06-18,Home,3.0,Budgetsource,North,50.94,90.69,24.0,2.86,68.09,272.07,152.82,119.25
T002306,S30,2025-04-07,Grocery,7.0,Freshfarm,West,7.55,11.69,62.0,4.26,132.08,81.83,52.85,28.979999999999997
T002783,S07,2025-03-01,Home,9.0,Budgetsource,North,41.89,81.14,30.0,4.44,97.7,730.26,377.01,353.25
T000146,S05,2025-02-23,Electronics,3.0,Northstar,East,248.53,353.38,14.0,5.36,127.89,1060.1399999999999,745.59,314.54999999999984
T000581,S02,2025-01-06,Grocery,3.0,Freshfarm,South,7.47,12.07,59.0,5.28,149.88,36.21,22.41,13.8
T002247,S01,2025-02-09,Grocery,3.0,Freshfarm,East,7.67,10.89,32.0,4.23,118.46,32.67,23.009999999999998,9.660000000000004
T002347,S28,2025-02-01,Electronics,2.0,Northstar,West,225.99,283.87,42.0,4.68,151.1,567.74,451.98,115.75999999999999
T001072,S30,2025-05-12,Home,2.0,Budgetsource,West,43.48,85.6,45.0,5.46,147.34,171.2,86.96,84.24
T000648,S20,2025-02-09,Grocery,4.0,Freshfarm,South,8.75,13.18,138.0,5.26,105.46,52.72,35.0,17.72
T001105,S26,2025-06-13,Sports,2.0,Activepro,West,49.39,94.15,9.0,4.41,153.17,188.3,98.78,89.52000000000001
T001238,S23,2025-06-12,Sports,1.0,Activepro,South,50.8,95.88,35.0,3.71,86.28,95.88,50.8,45.08
T002705,S25,2025-04-12,Sports,2.0,Activepro,West,47.97,85.98,30.0,4.41,114.66,171.96,95.94,76.02000000000001
T002806,S29,2025-05-27,Beauty,7.0,Glowworks,West,17.24,35.29,1.0,4.88,140.97,247.03,120.67999999999999,126.35000000000001
T002048,S02,2025-03-25,Beauty,4.0,Glowworks,South,20.37,45.48,88.0,4.04,90.53,181.92,81.48,100.43999999999998
T001575,S26,2025-05-08,Grocery,3.0,Freshfarm,West,7.76,11.77,18.0,6.96,235.96,35.31,23.28,12.030000000000001
T000885,S26,2025-06-08,Home,2.0,Budgetsource,West,42.17,64.86,26.0,5.72,160.68,129.72,84.34,45.379999999999995
T000279,S27,2025-01-15,Electronics,1.0,Northstar,West,200.58,262.88,,6.06,185.22,262.88,200.58,62.29999999999998
T001879,S29,2025-04-07,Grocery,2.0,Freshfarm,West,7.86,11.56,49.0,4.08,145.1,23.12,15.72,7.4
T002100,S25,2025-05-13,Home,1.0,Budgetsource,West,54.23,91.82,49.0,4.21,142.14,91.82,54.23,37.589999999999996
T001275,S03,2025-03-22,Electronics,1.0,Northstar,North,249.87,302.4,98.0,2.38,58.41,302.4,249.87,52.52999999999997
T001617,S11,2025-05-30,Electronics,4.0,North-Star,South,260.58,334.98,45.0,3.53,81.8,1339.92,1042.32,297.60000000000014
T000649,S17,2025-06-03,Grocery,2.0,Fresh Farm,North,8.22,13.98,158.0,3.2,75.3,27.96,16.44,11.52
T002041,S19,2025-06-08,Sports,3.0,Activepro,South,50.01,95.48,80.0,5.41,146.44,286.44,150.03,136.41
T000783,S19,2025-01-02,Apparel,4.0,Stylehub,South,24.62,49.26,53.0,4.47,117.84,197.04,98.48,98.55999999999999
T002200,S22,2025-04-24,Sports,5.0,Activepro,South,58.55,122.45,141.0,4.23,111.44,612.25,292.75,319.5
T002152,S30,2025-04-10,Electronics,2.0,Northstar,West,240.59,294.02,58.0,2.97,88.44,588.04,481.18,106.85999999999996
T002830,S08,2025-03-28,Grocery,6.0,Freshfarm,South,7.75,12.6,35.0,3.4,83.04,75.6,46.5,29.099999999999994
T000935,S19,2025-04-04,Beauty,3.0,Glowworks,South,20.05,48.06,13.0,4.76,128.96,144.18,60.150000000000006,84.03
T002898,S30,2025-06-25,Apparel,1.0,Stylehub,West,26.26,52.54,20.0,5.05,134.17,52.54,26.26,26.279999999999998
T002398,S29,2025-06-12,Home,1.0,Budgetsource,West,39.88,69.85,44.0,5.65,149.01,69.85,39.88,29.96999999999999
T002397,S29,2025-05-16,Beauty,1.0,Glowworks,West,19.84,46.0,28.0,4.71,131.86,46.0,19.84,26.16
T000350,S30,2025-06-27,Grocery,2.0,Freshfarm,West,7.68,12.67,61.0,4.96,129.34,25.34,15.36,9.98
T002481,S10,2025-04-11,Apparel,2.0,Stylehub,South,24.31,53.85,132.0,4.35,119.07,107.7,48.62,59.080000000000005
T002341,S06,2025-05-05,Grocery,3.0,Freshfarm,East,6.46,8.91,141.0,5.01,125.68,26.73,19.38,7.350000000000001
T002447,S03,2025-06-18,Electronics,2.0,Northstar,North,273.55,321.33,151.0,4.39,95.26,642.66,547.1,95.55999999999995
T000628,S16,2025-04-20,Grocery,2.0,Freshfarm,South,6.85,10.85,23.0,3.44,69.59,21.7,13.7,8.0
T000111,S19,2025-03-17,Apparel,1.0,Stylehub,South,28.13,53.31,139.0,3.81,88.9,53.31,28.13,25.180000000000003
T000446,S23,2025-04-06,Beauty,2.0,Glowworks,South,19.08,41.35,11.0,3.79,108.86,82.7,38.16,44.540000000000006
T002135,S09,2025-06-16,Sports,2.0,Activepro,East,52.44,105.17,141.0,4.58,117.86,210.34,104.88,105.46000000000001
T002862,S18,2025-03-30,Home,2.0,Budgetsource,West,45.92,80.83,32.0,4.75,165.08,161.66,91.84,69.82
T000249,S03,2025-02-10,Grocery,4.0,Freshfarm,North,9.14,14.14,31.0,4.16,93.87,56.56,36.56,20.0
T000949,S06,2025-05-22,Home,2.0,Budgetsource,East,43.31,89.02,82.0,4.0,84.22,178.04,86.62,91.41999999999999
T002356,S23,2025-01-29,Apparel,,Stylehub,South,25.11,55.45,29.0,4.39,114.1,,,
T001776,S26,2025-03-01,Beauty,1.0,Glowworks,West,18.72,42.09,24.0,4.09,106.5,42.09,18.72,23.370000000000005
T000657,S21,2025-05-07,Electronics,3.0,Northstar,North,255.82,321.33,77.0,5.11,96.84,963.99,767.46,196.52999999999997
T001047,S17,2025-04-23,Grocery,3.0,Freshfarm,North,7.03,10.86,50.0,5.23,141.6,32.58,21.09,11.489999999999998
T001722,S29,2025-05-04,Electronics,2.0,Northstar,West,286.37,397.42,62.0,4.28,168.88,794.84,572.74,222.10000000000002
T000368,S15,2025-01-25,Apparel,2.0,Stylehub,East,27.52,57.16,51.0,4.24,112.09,114.32,55.04,59.279999999999994
T002843,S12,2025-04-12,Apparel,3.0,Stylehub,South,32.34,68.26,107.0,5.14,133.55,204.78000000000003,97.02000000000001,107.76000000000002
T001901,S13,2025-02-16,Beauty,7.0,Glowworks,East,16.79,37.97,129.0,6.02,142.32,265.78999999999996,117.53,148.25999999999996
T002686,S07,2025-05-01,Electronics,4.0,Northstar,North,230.71,295.28,39.0,3.87,89.77,1181.12,922.84,258.27999999999986
T001972,S15,2025-05-14,Apparel,1.0,Stylehub,East,31.0,68.94,55.0,4.49,112.68,68.94,31.0,37.94
T002524,S20,2025-05-05,Beauty,1.0,Glowworks,South,19.21,44.61,53.0,2.66,71.32,44.61,19.21,25.4
T000533,S29,2025-04-03,Sports,4.0,Activepro,West,59.02,121.33,28.0,4.5,162.16,485.32,236.08,249.23999999999998
T000013,S23,2025-02-23,Grocery,6.0,Freshfarm,South,9.44,15.58,115.0,3.5,104.19,93.48,56.64,36.84
T002319,S19,2025-01-28,Electronics,4.0,Northstar,South,247.4,353.18,66.0,5.27,165.1,1412.72,989.6,423.12
T000568,S16,2025-06-07,Grocery,2.0,Freshfarm,South,7.84,11.93,62.0,5.54,121.17,23.86,15.68,8.18
T000339,S16,2025-03-07,Grocery,3.0,Freshfarm,South,7.69,12.59,148.0,4.76,131.95,37.769999999999996,23.07,14.699999999999996
T000616,S17,2025-02-12,Beauty,5.0,Glowworks,North,17.03,38.61,99.0,4.63,99.9,193.05,85.15,107.9
T002921,S15,2025-05-24,Home,2.0,Budgetsource,East,,78.75,100.0,5.16,112.6,157.5,,
T000427,S06,2025-04-24,Electronics,3.0,Northstar,East,230.97,299.74,68.0,4.83,103.76,899.22,692.91,206.31000000000006
T002702,S23,2025-03-24,Food,2.0,Freshfarm,South,7.39,10.93,28.0,5.71,167.15,21.86,14.78,7.08
T001825,S18,2025-04-18,Grocery,4.0,Freshfarm,West,8.13,12.33,51.0,5.09,144.87,49.32,32.52,16.799999999999997
T000205,S21,2025-05-05,Beauty,2.0,Glowworks,North,18.63,38.41,14.0,3.26,86.47,76.82,37.26,39.559999999999995
T002005,S28,2025-04-26,Sports,1.0,Activepro,West,47.43,84.42,57.0,4.76,132.62,84.42,47.43,36.99
T000514,S13,2025-04-28,Grocery,,Freshfarm,East,8.35,12.59,45.0,5.63,141.92,,,
T001920,S17,2025-01-04,Sports,1.0,Activepro,North,54.76,104.47,,3.56,79.66,104.47,54.76,49.71
T000805,S24,2025-02-22,Apparel,1.0,Stylehub,West,23.47,49.59,24.0,5.83,201.87,49.59,23.47,26.120000000000005
T001057,S29,2025-02-21,Electronics,1.0,Northstar,West,211.81,286.16,32.0,4.52,122.26,286.16,211.81,74.35000000000002
T000604,S16,2025-06-09,Home Goods,9.0,Budgetsource,South,40.04,75.06,83.0,4.39,123.82,675.54,360.36,315.17999999999995
T000297,S27,2025-02-04,Grocery,1.0,Freshfarm,West,8.79,14.08,18.0,5.73,218.2,14.08,8.79,5.290000000000001
T000012,S23,2025-02-15,Electronics,2.0,Northstar,South,195.7,258.19,67.0,4.92,106.59,516.38,391.4,124.98000000000002
T001174,S14,2025-05-12,Beauty,3.0,Glowworks,West,18.97,42.51,40.0,5.85,175.02,127.53,56.91,70.62
T000491,S23,2025-04-22,Sports,2.0,Activepro,South,55.9,105.43,32.0,4.89,131.6,210.86,111.8,99.06000000000002
T001895,S08,2025-05-07,Beauty,3.0,Glowworks,South,19.45,44.66,152.0,4.61,102.01,133.98,58.349999999999994,75.63
T001291,S12,2025-02-07,Electronics,1.0,Northstar,South,223.78,273.08,19.0,5.13,99.79,273.08,223.78,49.29999999999998
T001614,S09,2025-02-24,Electronics,1.0,Northstar,East,231.83,308.71,83.0,5.42,140.29,308.71,231.83,76.87999999999997
T000362,S27,2025-01-09,Electronics,2.0,Northstar,West,248.89,336.67,50.0,3.14,109.44,673.34,497.78,175.56000000000006
T000829,S29,2025-06-24,Electronics,3.0,Northstar,West,221.68,329.68,22.0,4.57,134.46,989.04,665.04,324.0
T001062,S06,2025-02-23,Apparel,4.0,Stylehub,East,25.59,57.64,98.0,4.8,106.68,230.56,102.36,128.2
T002497,S03,2025-04-15,Electronics,1.0,Northstar,North,228.77,305.29,103.0,4.68,115.6,305.29,228.77,76.52000000000001
T002978,S10,2025-04-15,Grocery,3.0,Freshfarm,South,9.08,14.65,153.0,,123.81,43.95,27.240000000000002,16.71
T000770,S03,2025-06-11,Grocery,4.0,Freshfarm,North,7.83,12.06,151.0,3.95,85.94,48.24,31.32,16.92
T000124,S19,2025-04-10,Grocery,2.0,Freshfarm,South,6.63,10.67,52.0,3.04,87.93,21.34,13.26,8.08
T001778,S10,2025-02-23,Sports,4.0,Activepro,South,56.25,106.49,98.0,3.8,90.23,425.96,225.0,200.95999999999998
T000085,S11,2025-03-29,Electronics,1.0,Northstar,South,253.99,335.37,68.0,4.12,110.02,335.37,253.99,81.38
T002791,S03,2025-04-19,Electronics,1.0,Northstar,North,263.04,370.69,88.0,4.64,117.38,370.69,263.04,107.64999999999998
T001730,S12,2025-06-06,Sports,0.0,Activepro,South,56.39,111.07,49.0,3.26,66.98,0.0,0.0,0.0
T002010,S26,2025-06-02,Clothing,2.0,Stylehub,West,25.94,58.76,41.0,4.17,124.12,117.52,51.88,65.63999999999999
T000730,S16,2025-05-23,Apparel,2.0,Stylehub,South,27.26,57.11,15.0,5.77,189.09,114.22,54.52,59.699999999999996
T002621,S04,2025-01-26,Home,5.0,Budgetsource,East,35.71,56.93,29.0,4.81,126.34,284.65,178.55,106.09999999999997
T002204,S13,2025-06-21,Apparel,,Style Hub,East,30.54,64.09,152.0,3.98,114.8,,,
T000223,S11,2025-02-25,Grocery,2.0,Freshfarm,South,7.29,12.12,57.0,5.17,138.58,24.24,14.58,9.659999999999998
T001147,S20,2025-01-03,Grocery,1.0,Freshfarm,South,9.18,13.12,92.0,4.79,117.83,13.12,9.18,3.9399999999999995
T002384,S18,2025-01-21,Sports,2.0,Activepro,West,60.74,123.88,63.0,5.34,154.9,247.76,121.48,126.27999999999999
T001211,S20,2025-02-04,Apparel,2.0,Stylehub,South,33.33,67.01,74.0,5.22,106.48,134.02,66.66,67.36000000000001
T000298,S07,2025-04-12,Electronics,4.0,Northstar,North,229.72,299.15,87.0,6.62,156.92,1196.6,918.88,277.7199999999999
T002011,S26,2025-05-12,Grocery,6.0,Freshfarm,West,6.5,9.67,40.0,4.53,120.79,58.019999999999996,39.0,19.019999999999996
T000232,S28,2025-03-01,Electronics,1.0,Northstar,West,217.33,307.77,3.0,2.42,79.81,307.77,217.33,90.43999999999997
T000359,S28,2025-06-03,Apparel,1.0,Stylehub,West,24.61,51.61,16.0,3.15,95.27,51.61,24.61,27.0
T002294,S29,2025-02-03,Sports,3.0,Activepro,West,56.75,109.02,35.0,3.52,83.79,327.06,170.25,156.81
T000438,S17,2025-05-23,Home,2.0,Budgetsource,North,44.15,86.57,52.0,5.11,113.5,173.14,88.3,84.83999999999999
T001699,S26,2025-06-12,Electronics,3.0,Northstar,West,242.17,337.71,9.0,6.55,201.18,1013.1299999999999,726.51,286.6199999999999
T001570,S05,2025-06-14,Home,1.0,Budgetsource,East,55.43,98.7,149.0,3.28,94.7,98.7,55.43,43.27
T000286,S16,2025-04-24,Grocery,8.0,Freshfarm,South,,13.29,125.0,4.31,109.27,106.32,,
T001228,S24,2025-06-21,Electronics,2.0,Northstar,West,233.27,322.71,22.0,3.41,80.55,645.42,466.54,178.87999999999994
T000858,S05,2025-06-23,Food,3.0,Freshfarm,East,7.09,10.82,145.0,5.25,129.13,32.46,21.27,11.190000000000001
T000535,S11,2025-03-31,Grocery,2.0,Freshfarm,South,8.55,12.46,138.0,5.62,135.67,24.92,17.1,7.82
T002999,S06,2025-02-24,Apparel,3.0,Stylehub,East,29.62,59.65,115.0,6.05,147.2,178.95,88.86,90.08999999999999
T001996,S20,2025-06-14,Grocery,8.0,Freshfarm,South,7.76,12.56,89.0,3.29,90.42,100.48,62.08,38.400000000000006
T002658,S20,2025-02-06,Electronics,1.0,Northstar,South,252.02,345.3,15.0,6.06,133.9,345.3,252.02,93.28
T002346,S17,2025-05-19,Electronics,4.0,Northstar,North,248.43,342.64,19.0,5.91,183.28,1370.56,993.72,376.8399999999999
T000211,S30,2025-01-23,Apparel,2.0,Stylehub,West,25.18,55.0,44.0,6.02,172.84,110.0,50.36,59.64
T000715,S23,2025-04-08,Sports,3.0,Activepro,South,53.77,102.27,84.0,6.75,148.61,306.81,161.31,145.5
T000576,S07,2025-06-22,Home Goods,3.0,Budgetsource,North,50.52,94.99,139.0,5.71,127.31,284.96999999999997,151.56,133.40999999999997
T001146,S20,2025-03-14,Sports,2.0,Activepro,South,56.56,108.37,89.0,3.94,107.88,216.74,113.12,103.62
T001097,S15,2025-03-23,Beauty,1.0,Glowworks,East,16.04,38.02,102.0,4.04,117.7,38.02,16.04,21.980000000000004
T002317,S27,2025-06-25,Electronics,1.0,Northstar,West,261.42,352.28,18.0,4.15,106.18,352.28,261.42,90.85999999999996
T001886,S18,2025-01-16,Sports,3.0,Activepro,West,52.21,100.07,45.0,3.15,104.5,300.21,156.63,143.57999999999998
T002907,S05,2025-03-08,Grocery,1.0,Freshfarm,East,7.83,11.83,,4.23,109.02,11.83,7.83,4.0
T000060,S06,2025-06-14,Apparel,4.0,Stylehub,East,32.68,67.94,64.0,5.0,125.05,271.76,130.72,141.04
T001178,S26,2025-05-25,Home,1.0,Budgetsource,West,42.33,70.13,0.0,6.09,242.74,70.13,42.33,27.799999999999997
T002276,S04,2025-01-06,Electronics,7.0,Northstar,East,238.36,313.43,124.0,3.96,105.9,2194.01,1668.52,525.4900000000002
T000729,S06,2025-03-26,Electronics,3.0,Northstar,East,225.67,296.62,53.0,4.3,97.18,889.86,677.01,212.85000000000002
T001447,S11,2025-06-19,Electronics,3.0,Northstar,South,271.72,364.03,98.0,4.65,133.28,1092.09,815.1600000000001,276.92999999999984
T000706,S22,2025-02-12,Electronics,1.0,Northstar,South,254.51,365.28,131.0,5.07,132.95,365.28,254.51,110.76999999999998
T000017,S27,2025-01-06,Electronics,4.0,Northstar,West,193.73,226.6,3.0,4.06,127.62,906.4,774.92,131.48000000000002
T002335,S30,2025-05-01,Grocery,2.0,Freshfarm,West,9.38,15.15,56.0,4.72,123.89,30.3,18.76,11.54
T002553,S25,2025-04-21,Home,2.0,Budgetsource,West,49.53,87.1,54.0,5.58,175.18,174.2,99.06,75.13999999999999
T002516,S29,2025-04-06,Home,1.0,Budgetsource,West,44.3,82.31,50.0,4.24,110.99,82.31,44.3,38.010000000000005
T002489,S29,2025-05-08,Electronics,1.0,Northstar,West,271.88,366.43,,4.51,154.34,366.43,271.88,94.55000000000001
T002960,S17,2025-02-02,Home,2.0,Budgetsource,North,41.48,73.68,111.0,4.06,81.37,147.36,82.96,64.40000000000002
